"s","MaxrealRoot"
-1.0000000000000009
-1.0000000000000022
-1.0000000000000002
-1.0000000000000002
-1.0000000000000004
-0.9999999999999994
-1.0000000000000036
-1.0000000000000029
-1.0000000000000016
-0.999999999999999
-1.0000000000000009
-1.0000000000000027
-1.000000000000008
-1.0000000000000133
-0.9999999999999963
-1.0000000000000027
-0.8590229994541887
-0.7017649221298837
-0.5266177256342301
-0.3318021637809579
-0.11534831538899801
0.124925493318448
0.3914356181124547
0.6868581469513567
1.0141563608960122
1.376610916491529
1.777853082898973
2.2219013925836295
2.71320209372353
3.256673826281468
3.857756982330744
