"s","MaxrealRoot"
11.72369128212511
9.296431180731364
7.309158690001131
5.6821175870944005
4.350008999622748
3.259370732620434
2.366431642941963
1.6353549495967425
1.03679997789645
0.5467446151576982
0.14552121897269665
-0.18297271433835524
-0.45192079973966126
-0.6721168682391536
-0.8523981612265548
-1.
-0.9999999999999999
-1.0000000000000002
-0.9999999999999999
-1.0000000000000002
-1.0000000000000002
-1.
-1.0000000000000002
-1.
-1.0000000000000002
-0.9999999999999999
-1.0000000000000002
-1.0000000000000002
-0.9999999999999999
-1.0000000000000002
-0.9999999999999996
