"s","MaxrealRoot"
-0.9999999999999997
-0.9999999999999875
-1.0000000000000193
-1.0000000000000226
-0.9999999999999934
-0.9999999999999816
-1.0000000000000253
-0.9999999999999885
-0.9999999999999802
-0.9999999999999674
-0.9999999999999989
-0.9865849295979592
-0.973005359135581
-0.9592597415826658
-0.945346518866151
-0.9312641216374566
-0.917010969037087
-0.9025854684550713
-0.8879860152887986
-0.8732109926971802
-0.8582587713521485
