"s","MaxrealRoot"
0.012783168951501674
0.010059436667092936
0.00765590686851077
0.005572953574421902
0.0038109522107404423
0.0023702790199857894
0.0012513105320696763
0.0004544230983720428
-0.000020007509326112353
-0.0001716064337646954
0.
0.0004951840846076237
0.0013143165985861087
0.002457766742787141
0.003925902144824139
0.005719088930967467
0.007837691864658547
0.010282074550519956
0.013052599702461675
0.01614962947422857
0.019573525850482075
